OBSTRC_FCTR_CN,ALL_TOTAL_CO,MALE_RATE,FEMALE_RATE,ALL_N10S_RATE,ALL_N20S_RATE,ALL_N30S_RATE,ALL_N40S_RATE,ALL_N50S_RATE,REPRT_YEAR_CN,EXAMIN_COUNTRY_NM,CNTNTS_URL
"문화 다양성의 고려가 부족해서","5","6.00000","2.80000","6.70000","5.20000","4.50000","1.30000","4.30000","2024","튀르키예","애니메이션"
"기타","0","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","2024","튀르키예","애니메이션"
"없음","22","17.40000","27.60000","22.20000","20.80000","20.50000","26.90000","17.40000","2024","튀르키예","애니메이션"
"스토리가 마음에 들지 않아서","4","5.90000","2.40000","1.70000","6.00000","5.50000","2.90000","0.00000","2024","튀르키예","출판물"
"소재, 장르 등이 진부하고 획일적이어서","6","6.90000","4.90000","5.20000","10.40000","1.80000","5.90000","0.00000","2024","튀르키예","출판물"
"번역이 미흡해서","13","13.70000","12.20000","12.10000","10.40000","18.20000","14.70000","0.00000","2024","튀르키예","출판물"
"언어와 문화가 달라 내용을 이해하기 어려워서","9","11.80000","6.50000","5.20000","11.90000","10.90000","5.90000","9.10000","2024","튀르키예","출판물"
"이용하는 데 비용이 많이 들어서","10","9.80000","10.60000","15.50000","7.50000","3.60000","14.70000","18.20000","2024","튀르키예","출판물"
"내용이 선정적이고 폭력적이어서","3","2.90000","2.40000","1.70000","3.00000","0.00000","8.80000","0.00000","2024","튀르키예","출판물"
"캐릭터가 마음에 들지 않아서","6","4.90000","7.30000","6.90000","4.50000","9.10000","5.90000","0.00000","2024","튀르키예","출판물"
"한국과 자국의 역사/외교적 관계로 인해서","10","13.70000","7.30000","12.10000","9.00000","9.10000","8.80000","18.20000","2024","튀르키예","출판물"
"한국적 요소가 강해서","8","6.90000","8.90000","8.60000","7.50000","9.10000","2.90000","18.20000","2024","튀르키예","출판물"
"구매하기 어려워서","9","5.90000","12.20000","5.20000","6.00000","20.00000","5.90000","9.10000","2024","튀르키예","출판물"
"문화 다양성의 고려가 부족해서","2","2.00000","1.60000","3.40000","1.50000","1.80000","0.00000","0.00000","2024","튀르키예","출판물"
"기타","0","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","2024","튀르키예","출판물"
"없음","20","15.70000","23.60000","22.40000","22.40000","10.90000","23.50000","27.30000","2024","튀르키예","출판물"
"스토리가 마음에 들지 않아서","7","6.10000","6.70000","6.20000","7.90000","5.90000","6.10000","6.30000","2024","튀르키예","웹툰"
"그림체가 마음에 들지 않아서","1","0.00000","1.80000","2.50000","0.00000","1.20000","0.00000","0.00000","2024","튀르키예","웹툰"
"소재, 장르 등이 진부하고 획일적이어서","5","6.10000","4.90000","6.20000","3.20000","4.70000","8.20000","6.30000","2024","튀르키예","웹툰"
"번역이 미흡해서","17","17.60000","16.00000","21.00000","15.90000","8.20000","22.40000","25.00000","2024","튀르키예","웹툰"
"언어와 문화가 달라 내용을 이해하기 어려워서","7","8.40000","6.10000","6.20000","7.90000","8.20000","8.20000","0.00000","2024","튀르키예","웹툰"
"이용하는 데 비용이 많이 들어서","10","13.00000","8.00000","13.60000","4.80000","15.30000","2.00000","12.50000","2024","튀르키예","웹툰"
"내용이 선정적이고 폭력적이어서","4","6.10000","1.80000","0.00000","7.90000","5.90000","0.00000","6.30000","2024","튀르키예","웹툰"
"캐릭터가 마음에 들지 않아서","5","6.10000","4.30000","3.70000","4.80000","7.10000","6.10000","0.00000","2024","튀르키예","웹툰"
"한국과 자국의 역사/외교적 관계로 인해서","5","3.80000","6.10000","3.70000","7.90000","4.70000","4.10000","6.30000","2024","튀르키예","웹툰"
"한국적 요소가 강해서","5","5.30000","4.90000","2.50000","4.80000","4.70000","8.20000","12.50000","2024","튀르키예","웹툰"
"사용자 환경이 불편해서","5","3.80000","5.50000","6.20000","0.00000","4.70000","6.10000","12.50000","2024","튀르키예","웹툰"
"접하기 어려운 환경이어서","9","7.60000","10.40000","11.10000","7.90000","9.40000","8.20000","6.30000","2024","튀르키예","웹툰"
"문화 다양성에 대한 고려가 부족해서(인종, 성 소수자, 종교 등)","4","3.80000","4.90000","1.20000","3.20000","8.20000","4.10000","6.30000","2024","튀르키예","웹툰"
"기타","0","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","2024","튀르키예","웹툰"
"없음","16","12.20000","18.40000","16.00000","23.80000","11.80000","16.30000","0.00000","2024","튀르키예","웹툰"
"게임 스토리의 짜임새가 부족해서","6","7.70000","4.30000","6.40000","4.60000","5.70000","7.30000","15.00000","2024","튀르키예","게임"
"그래픽의 독창성이 부족하고 어디서 본 듯해서","6","7.20000","4.30000","5.30000","8.00000","4.80000","7.30000","5.00000","2024","튀르키예","게임"
"게임 캐릭터의 매력이 부족하고 정체성이 모호해서","5","4.50000","5.80000","3.20000","4.60000","6.70000","5.50000","5.00000","2024","튀르키예","게임"
"스토리, 소재, 장르 등이 진부하고 획일적이어서","6","6.30000","5.80000","5.30000","6.90000","7.60000","3.60000","5.00000","2024","튀르키예","게임"
"높은 디바이스 사양이 필요해서","12","12.20000","10.80000","9.60000","12.60000","14.30000","9.10000","10.00000","2024","튀르키예","게임"
"자국 문화와 맞지 않는 점이 있어서","5","3.60000","6.50000","5.30000","8.00000","1.90000","3.60000","5.00000","2024","튀르키예","게임"
"게임이 선정적이고 폭력적이어서","6","6.30000","4.30000","5.30000","5.70000","5.70000","5.50000","5.00000","2024","튀르키예","게임"
"이용하는 데 비용이 많이 들어서","12","11.70000","11.50000","18.10000","11.50000","5.70000","12.70000","10.00000","2024","튀르키예","게임"
"게임 서비스 운영이 미흡해서","4","4.10000","4.30000","1.10000","4.60000","8.60000","0.00000","5.00000","2024","튀르키예","게임"
"한국과 자국의 역사/외교적 관계로 인해서","3","2.70000","4.30000","1.10000","2.30000","4.80000","5.50000","5.00000","2024","튀르키예","게임"
"사용자 환경이 불편해서","3","3.60000","2.20000","1.10000","1.10000","5.70000","5.50000","0.00000","2024","튀르키예","게임"
"유료 아이템, 캐릭터 카드 등 지나친 소비를 유도해서","11","10.80000","12.20000","12.80000","9.20000","10.50000","10.90000","20.00000","2024","튀르키예","게임"
"문화 다양성의 고려가 부족해서","5","7.20000","2.20000","9.60000","3.40000","3.80000","3.60000","5.00000","2024","튀르키예","게임"
"기타","0","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","2024","튀르키예","게임"
"없음","16","12.20000","21.60000","16.00000","17.20000","14.30000","20.00000","5.00000","2024","튀르키예","게임"
"품질 대비 가격이 비싸서","14","15.90000","13.00000","12.80000","13.40000","19.00000","8.80000","11.80000","2024","튀르키예","패션"
"브랜드 이미지가 좋지 않아서","5","7.10000","4.30000","4.70000","2.10000","6.00000","3.50000","29.40000","2024","튀르키예","패션"
"디자인이 별로여서","6","7.10000","5.20000","5.80000","7.20000","1.00000","12.30000","5.90000","2024","튀르키예","패션"
"제품 종류 및 스타일이 다양하지 않아서","8","9.50000","6.50000","3.50000","7.20000","12.00000","5.30000","11.80000","2024","튀르키예","패션"
"사이즈가 다양하지 않아서","11","8.70000","12.10000","8.10000","11.30000","10.00000","15.80000","11.80000","2024","튀르키예","패션"
"품질이 떨어져서","7","5.60000","7.80000","8.10000","9.30000","7.00000","3.50000","0.00000","2024","튀르키예","패션"
"한국과 자국의 역사/외교적 관계로 인해서","4","2.40000","4.30000","4.70000","1.00000","4.00000","1.80000","17.60000","2024","튀르키예","패션"
